condition,seed,window_start,window_end,transitions,rank,raw_condition_number_H,physical_scale_condition_number_HS,column_normalized_geometric_condition_number,column_normalized_singular_values_json,physical_scaled_weighted_singular_values_json,weighted_residual_rms,physical_scaled_sigma_min_over_residual_rms,normalized_right_singular_directions_json,physical_right_singular_directions_json,normalized_weak_direction_json,physical_weak_direction_json,conditional_lambda_information_abs,conditional_lambda_information_ratio,corr_lambda_kappa,corr_lambda_beta,corr_kappa_beta,truth_lambda,truth_kappa,truth_beta
parameter_mismatch_low_k,102,211,280,70,3,311.6296302773895,1802.0287371062423,1.7179620700165046,"[1.2824395670345006, 0.8933661743860117, 0.7464888715629094]","[44.41856464728657, 0.15790036323921064, 0.024572857294581706]",0.0008150035657432707,30.150613233417744,"[[-0.5782080065393682, -0.6351508607160365, 0.512112180391609], [0.5734618492068114, 0.1301018839041499, 0.8088355873160475], [0.5803593789007587, -0.7613520105288151, -0.28900883617228135]]","[[-0.008483492807988565, -0.016402535934719246, 0.9998294790436453], [0.005328032866834541, 0.0021275974528459185, 0.9999835425620006], [0.015080049225821925, -0.03482048075119966, -0.9992798037765008]]","[0.5803593789007587, -0.7613520105288151, -0.28900883617228135]","[0.015080049225821925, -0.03482048075119966, -0.9992798037765008]",0.024746558986871503,0.8198321672138847,0.41731897021077613,-0.2102703493180059,-0.3283531001520701,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,102,221,290,70,3,506.0660306249839,3737.6922143478932,3.5697103336172074,"[1.4962692846420427, 0.7651702998632047, 0.4191570589218831]","[44.43760060505114, 0.12151629415605622, 0.011849580816639468]",0.0008253514642931706,14.357011926776462,"[[-0.5020069815516814, -0.6178993386178399, 0.6051358507054477], [0.8618328368492466, -0.298875914444854, 0.40977719445221966], [0.07234052668974514, -0.7272369593883333, -0.6825637355572459]]","[[-0.006021400841959265, -0.010789789340463691, 0.9999236586749454], [0.015264604991245202, -0.007706566040412106, 0.9998537896484295], [0.0007692803184371544, -0.011258650838815875, -0.9999363234671902]]","[0.07234052668974514, -0.7272369593883333, -0.6825637355572459]","[0.0007692803184371544, -0.011258650838815875, -0.9999363234671902]",0.014647836050187213,0.7087347895804169,0.5344066665721495,-0.4820201155760701,-0.8216192702819329,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,102,231,300,70,3,527.8473374924106,5054.8034624951715,5.228632887551282,"[1.5702711097016187, 0.6663749780251622, 0.3003215455114924]","[44.446652977094146, 0.09061657848092777, 0.008752726457987994]",0.0005816753912524804,15.047441562107979,"[[-0.5246629988048249, -0.6048558083086698, 0.5990644279544513], [0.8503628340275896, -0.3391725554135891, 0.4022996745695699], [0.04014708195740089, -0.7204938783983397, -0.6922981893669984]]","[[-0.007741298574339898, -0.010795872171415116, 0.9999117568267919], [0.0186812694076337, -0.0090135384095253, 0.9997848600067213], [0.0005126005611098571, -0.011128275919172237, -0.9999379474326051]]","[0.04014708195740089, -0.7204938783983397, -0.6922981893669984]","[0.0005126005611098571, -0.011128275919172237, -0.9999379474326051]",0.008120656029584413,0.5688456456079177,0.6518117035321462,-0.6255978333517584,-0.9090620540245534,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,102,241,310,70,3,481.63085283279395,5804.423203418011,5.955717131080972,"[1.6112985977361105, 0.5749099099511545, 0.27054652903632065]","[44.45420220647413, 0.06858649729756942, 0.007594536057531573]",0.00047472950348732677,15.997607062006237,"[[-0.5437276145413606, -0.5954687456747082, 0.591419693711455], [0.8384033500804109, -0.35352446665547166, 0.4148497005541987], [-0.037948699043652445, 0.7214134905867465, 0.6914640061784421]]","[[-0.009170326626351297, -0.010376208799134208, 0.9999041151033047], [0.02015570899692977, -0.008780937111353724, 0.9997582920577742], [-0.0005474481374894533, 0.010752431055161446, 0.9999420410838523]]","[-0.037948699043652445, 0.7214134905867465, 0.6914640061784421]","[-0.0005474481374894533, 0.010752431055161446, 0.9999420410838523]",0.004608888370274817,0.44242970357234246,0.7406367697257136,-0.7218514990398278,-0.9263000190846299,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,102,251,320,70,3,489.25029242911523,6919.614902653457,7.272467807252645,"[1.6419629693952975, 0.502973079240582, 0.2257779632599831]","[44.46295942041087, 0.05497184956947402, 0.006328547910661572]",0.0004980154036737167,12.707534473788742,"[[-0.5529759956720235, -0.5896397372072048, 0.5886786292339419], [0.8331171496821304, -0.38150163270482995, 0.4004651285056814], [-0.01154829494154937, 0.7118858648335193, 0.7022002223968427]]","[[-0.010525244146144285, -0.010363688209743732, 0.9998909006498435], [0.023305254479258256, -0.00985475590207631, 0.99967982319329], [-0.00018428269448111213, 0.010490078826926423, 0.9999449606283806]]","[-0.01154829494154937, 0.7118858648335193, 0.7022002223968427]","[-0.00018428269448111213, 0.010490078826926423, 0.9999449606283806]",0.002911128745337276,0.3496935048898992,0.798236749564924,-0.7936395181562744,-0.9489867674927518,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,102,261,330,70,3,564.133495289572,9380.60887040645,9.092389725751024,"[1.671163071267334, 0.4164520181721942, 0.18379800268947416]","[44.468549021680055, 0.04063626959940528, 0.00459922667818696]",0.0004781830495989966,9.61812988152521,"[[-0.5617750242676018, -0.5843072069370004, 0.5856568193324626], [0.8269558216858625, -0.41673703678074, 0.3774576945235962], [0.02351363623508162, 0.6963586217579915, 0.7173087053802673]]","[[-0.011241702029159474, -0.009341436330611639, 0.9998931751456096], [0.02566888103248999, -0.010334500724638162, 0.9996170800067955], [0.00038419787715923627, 0.00909014676565946, 0.9999586099553172]]","[0.02351363623508162, 0.6963586217579915, 0.7173087053802673]","[0.00038419787715923627, 0.00909014676565946, 0.9999586099553172]",0.0015304903756562054,0.2455529999866384,0.8575141255000068,-0.8641421126156029,-0.9661080503932636,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,102,271,340,70,3,929.9381108977714,17025.66168198678,15.097830729433058,"[1.6889898243473844, 0.36714921085084223, 0.11186970198670441]","[44.476648893231136, 0.030007397382682544, 0.0025968595922836847]",0.0005029723562289691,5.163026476750367,"[[-0.5642170576801786, -0.5840650863753364, 0.5835469875683473], [0.825559885925983, -0.390128519899835, 0.40773841211080697], [-0.010487448335994232, 0.7118059516737233, 0.70229787169638]]","[[-0.011830990918136438, -0.008394626665174716, 0.9998947734122062], [0.02476943752558468, -0.008023068374573613, 0.9996609952071368], [-0.00018273814956823342, 0.008501317469269413, 0.9999638464504882]]","[-0.010487448335994232, 0.7118059516737233, 0.70229787169638]","[-0.00018273814956823342, 0.008501317469269413, 0.9999638464504882]",0.000886620130181942,0.19318300000266259,0.8965642894727819,-0.8939562867928943,-0.9874658279915245,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,1,70,70,3,1750.907839791254,18.21018615473611,1.4027966248082084,"[1.1522185109394723, 0.9988692553516598, 0.8213724573916797]","[4.4642625881102145, 2.8914382094587547, 0.584494144187903]",0.01471946087543141,39.70893697360177,"[[-0.15368946332126288, 0.7057906370551498, 0.6915483537029845], [0.9794177073750355, 0.016135210325732414, 0.20119793604302663], [0.1308453413165774, 0.7082367059345557, -0.6937436594468581]]","[[-0.0003079782621820694, 0.979847622883649, 0.1997461916499344], [0.031496956940284246, 0.3594859792615575, 0.9326187712124718], [0.0002612983877203967, 0.979858980835629, -0.19969053407439008]]","[0.1308453413165774, 0.7082367059345557, -0.6937436594468581]","[0.0002612983877203967, 0.979858980835629, -0.19969053407439008]",19.77619776300894,0.9954204761406518,-0.06572191189349855,-0.005731935158965682,0.3197484853027443,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,11,80,70,3,1583.47561754052,17.75907400546279,1.8167664902178042,"[1.244509767278711, 0.9909348095693782, 0.6850136074061517]","[4.608175650410161, 3.665637357715793, 0.6143437557338515]",0.014006602166920049,43.86101271475902,"[[0.18243945890849994, -0.6977272179334947, -0.6927427900656633], [0.9824044070545271, 0.10071809396303838, 0.15728142467658285], [-0.039967797450157785, -0.7092479079301104, 0.7038252483846718]]","[[0.0004565130926976246, -0.9759969890786007, -0.21778353680960785], [0.016461598730331893, 0.94344710984934, 0.33111412939373175], [-9.838813572041571e-05, -0.9760204789981949, 0.21767869646777346]]","[-0.039967797450157785, -0.7092479079301104, 0.7038252483846718]","[-9.838813572041571e-05, -0.9760204789981949, 0.21767869646777346]",20.784886256813785,0.9923079226841959,-0.08669015274103335,-0.0572182469490421,0.5299227651853177,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,21,90,70,3,1698.744801088892,19.674472491395033,3.407255344960876,"[1.3669627179397184, 0.9851183235553185, 0.40119174512745964]","[5.537352911702793, 4.4695487034002, 0.5516365251113757]",0.018342444369913457,30.074319103085738,"[[-0.18176447889707614, 0.6961155608441438, 0.6945392718643902], [-0.9832599390359605, -0.11953190555545257, -0.13752096509725958], [-0.012710881097459695, -0.707909068669787, 0.7061891984424578]]","[[-0.0006653228203111607, 0.9740142487476868, 0.226485762426745], [-0.020780419161107826, -0.9656736150862664, -0.25892594173954464], [-4.575164441478303e-05, -0.9740227303282728, 0.22645025659213544]]","[-0.012710881097459695, -0.707909068669787, 0.7061891984424578]","[-4.575164441478303e-05, -0.9740227303282728, 0.22645025659213544]",20.60363747671004,0.9853038425427039,-0.12092346353859153,-0.10611577330061786,0.8389120820076161,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,31,100,70,3,1320.7573047529052,18.533063116635255,4.177551603402602,"[1.390829311201751, 0.9771140729028213, 0.3329292952524931]","[8.282945013769162, 4.435432371073607, 0.5745153534934719]",0.02379278398242042,24.146621678150794,"[[0.2150047883133658, -0.6900825190452063, -0.6910564795373438], [0.9765896697472962, 0.15681093726262285, 0.14725130524951194], [0.006749662598381623, -0.7065383548421417, 0.707642561744111]]","[[0.0012085905328580024, -0.9613071460583064, -0.275476151864654], [0.024262655628696197, 0.9654563589176388, 0.25943273225894], [3.705729669668603e-05, -0.9612968123433887, 0.2755148584109331]]","[0.006749662598381623, -0.7065383548421417, 0.707642561744111]","[3.705729669668603e-05, -0.9612968123433887, 0.2755148584109331]",19.785332563757294,0.9772923955310123,-0.1413278088265159,-0.149588281330767,0.8891186584295091,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,41,110,70,3,1112.4616151350149,20.472892793921634,5.094991158923495,"[1.4105137852831127, 0.9663377722798948, 0.2768432252944548]","[11.521574745203095, 4.320197726170705, 0.5659454249944716]",0.02187829637141506,25.86789279141057,"[[0.25059622778689206, -0.6836221357625327, -0.6854650290966372], [0.9680268749731182, 0.18514134827551865, 0.16925321411572058], [0.011202675964206862, -0.705962787017982, 0.7081603232298773]]","[[0.001999318990869606, -0.9462506257653394, -0.323428131062028], [0.02876049548891829, 0.9543218606540086, 0.2973930398935103], [8.654572331835799e-05, -0.9462113379407988, 0.3235492179902791]]","[0.011202675964206862, -0.705962787017982, 0.7081603232298773]","[8.654572331835799e-05, -0.9462113379407988, 0.3235492179902791]",18.663645854001437,0.964598659998345,-0.17408314989755583,-0.18814991444276608,0.9232463917726035,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,51,120,70,3,732.3233664568304,21.597879829268177,4.504707826617864,"[1.41064231229997, 0.9550006856710724, 0.31314845858917356]","[15.180153022391359, 4.164179522039821, 0.7010597273595404]",0.02161175598518346,32.438813756742924,"[[0.2860346996933115, -0.6760802891705651, -0.6790431452907851], [0.9580817931606804, 0.21378866971144356, 0.19071885674213385], [-0.016230470891890038, 0.7051310851877517, -0.7088911937078717]]","[[0.0030809114394930136, -0.9247828603235206, -0.3804828106978678], [0.03312684785977577, 0.9387354433280104, 0.3430428244266872], [-0.00016759559055340255, 0.9246605589829945, -0.3807923614950463]]","[-0.016230470891890038, 0.7051310851877517, -0.7088911937078717]","[-0.00016759559055340255, 0.9246605589829945, -0.3807923614950463]",17.249302284607122,0.9521409714663734,-0.1991285901721795,-0.21872275944115563,0.9017131365301089,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,61,130,70,3,537.3045827588213,23.739962285121873,4.246893810864797,"[1.4153999325200812, 0.9410463494230865, 0.3332788611052798]","[18.899918894230805, 3.960927035981512, 0.7929658405732012]",0.022807908634898705,34.7671438564022,"[[0.3202541576347595, -0.6682315195250029, -0.6714937906123603], [0.9471873869358457, 0.23823769589961036, 0.21465985717429648], [-0.016532650945783895, 0.7047761606111196, -0.7092370794642328]]","[[0.0044295052614848176, -0.9009475288535622, -0.43390543870271814], [0.03741778964041704, 0.9174128087074462, 0.3961737591486092], [-0.00021675299048075114, 0.9007119054018087, -0.43441686947629476]]","[-0.016532650945783895, 0.7047761606111196, -0.7092370794642328]","[-0.00021675299048075114, 0.9007119054018087, -0.43441686947629476]",15.566378752371628,0.9374265106871671,-0.230186917450212,-0.24946036676180725,0.8886998554600273,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,71,140,70,3,394.5681623536157,25.612919532576207,3.869936302434109,"[1.4124977440270094, 0.9336115866015623, 0.36499250469279765]","[22.68093078058098, 3.719613483251001, 0.8795043187232565]",0.02293893433496468,38.341114974232774,"[[0.3386728831758843, -0.6626661052783158, -0.6679628066865714], [0.9405460870705121, 0.2580161867036651, 0.22090881715143937], [-0.025956430757762633, 0.7030656301613438, -0.7106510982107536]]","[[0.00582330022162271, -0.8690335516522882, -0.4947188851025789], [0.04298871688852134, 0.8994445296531712, 0.43491551857488875], [-0.0004203827404415532, 0.8684579648968463, -0.49576263119115715]]","[-0.025956430757762633, 0.7030656301613438, -0.7106510982107536]","[-0.0004203827404415532, 0.8684579648968463, -0.49576263119115715]",13.628809797967397,0.9281114576063914,-0.23867278896592467,-0.26778423694407144,0.8662459731503797,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,81,150,70,3,310.5358893042015,29.03158065266603,3.667245011886075,"[1.4074868533575136, 0.9336373442954556, 0.3837995140209186]","[26.239104709508652, 3.4450482060323506, 0.8927864112080275]",0.018708773072955286,47.72020098413651,"[[0.34214571079645106, -0.6596685555089024, -0.66915895679307], [0.9385133608939981, 0.27487902028348216, 0.2088879978156843], [-0.04614091467497685, 0.6994847540016805, -0.7131564308846727]]","[[0.007048303134357183, -0.8257323446145571, -0.5640180994261375], [0.049958934779340665, 0.8891076436708645, 0.45496340820087594], [-0.0008949824786688717, 0.8244164068576995, -0.5659830272280283]]","[-0.04614091467497685, 0.6994847540016805, -0.7131564308846727]","[-0.0008949824786688717, 0.8244164068576995, -0.5659830272280283]",11.532722681310968,0.9224936341240692,-0.22700207314331086,-0.2778194843122213,0.8510380905678715,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,91,160,70,3,268.1089635704992,35.30485889818681,3.662043634355345,"[1.4011337819903302, 0.943628033720181, 0.38260979985209315]","[29.566982527888168, 3.163270403089701, 0.8226097017318106]",0.01606249670768054,51.2130658578418,"[[0.32418475171529143, -0.6623503660499217, -0.6754230077135585], [0.9437360339638452, 0.2757395432035408, 0.18256506377753354], [-0.06531879479512154, 0.6966058404201311, -0.714474462901982]]","[[0.007642103431011388, -0.7667176728062125, -0.6419389444968854], [0.06112099068157527, 0.8769326993292526, 0.47671088234401926], [-0.001460605164749919, 0.7649078991489245, -0.6441380073028848]]","[-0.06531879479512154, 0.6966058404201311, -0.714474462901982]","[-0.001460605164749919, 0.7649078991489245, -0.6441380073028848]",9.588058361127505,0.9234399377853554,-0.19648827011320985,-0.26961304573955847,0.8502248010205383,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,101,170,70,3,241.13901157083657,43.76968070768846,3.716827095869043,"[1.3939533442744736, 0.957204356578744, 0.3750385229982158]","[32.56464504297305, 2.838324940135554, 0.7269257106063892]",0.012033729011690256,60.40735252557306,"[[0.29408055165499575, -0.6682061845978273, -0.6833865114292992], [0.952370361252846, 0.26521063661852634, 0.1505125019110356], [-0.08066798711643196, 0.695099858358215, -0.7143730557383676]]","[[0.00773065059418177, -0.697085765861819, -0.71694607333762], [0.0783474896960568, 0.8658369911223632, 0.4941537975797607], [-0.0020334475146986234, 0.6953523561318339, -0.7186661018255364]]","[-0.08066798711643196, 0.695099858358215, -0.7143730557383676]","[-0.0020334475146986234, 0.6953523561318339, -0.7186661018255364]",7.61923540709482,0.9253280041973706,-0.15829682362223646,-0.25106464873863654,0.854036750091355,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,111,180,70,3,242.68473557087398,60.39844518136911,4.068815171886471,"[1.3910341410380138, 0.9737269464131864, 0.3418769549055414]","[35.27502049133212, 2.4753731889198947, 0.568201454339459]",0.011321098313181784,50.189605162060154,"[[0.24242127610330996, -0.6790235367404418, -0.6929350340724191], [0.9663578756759782, 0.23226742522501212, 0.11047307046676244], [-0.08593242118928972, 0.696404250225288, -0.7124863081187603]]","[[0.00682938363146771, -0.6071624544702864, -0.7945483707118349], [0.11121403251549687, 0.8484362322276148, 0.5174817859742032], [-0.002356678561772881, 0.6061973297894545, -0.7953107841732638]]","[-0.08593242118928972, 0.696404250225288, -0.7124863081187603]","[-0.002356678561772881, 0.6061973297894545, -0.7953107841732638]",5.734434610908029,0.9272376326016191,-0.11269620566592517,-0.21666489214495102,0.8767787886088054,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,121,190,70,3,230.92873771074986,77.42446806510821,4.08813696429197,"[1.382091713885733, 0.9876885375587295, 0.3380737303954539]","[37.584633954255985, 2.0972715945944658, 0.4744700259321358]",0.00879042342947657,53.97578737118791,"[[0.17912264834373592, -0.6907093409937781, -0.70059666222033], [0.9805658616641562, 0.18327001145830774, 0.07001923906258033], [-0.08003541584297137, 0.6995232013050123, -0.7101138099254443]]","[[0.005350430317728592, -0.5186595977276909, -0.8549640896437493], [0.1779285597507702, 0.8360055873798755, 0.5190723316597081], [-0.0023591766576834916, 0.5183573478231369, -0.8551608586945857]]","[-0.08003541584297137, 0.6995232013050123, -0.7101138099254443]","[-0.0023591766576834916, 0.5183573478231369, -0.8551608586945857]",4.162521166569297,0.9447585334640769,-0.06741869858535983,-0.166239273856665,0.880095385099232,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,131,200,70,3,214.35475591706737,97.00835410396223,3.792998062121733,"[1.3674264914979886, 1.0000874484944957, 0.36051336412575846]","[39.49725305328694, 1.7054220562430802, 0.4042008124841565]",0.00681343679169695,59.32407166038837,"[[-0.049891726655556426, 0.7053095162450581, 0.7071416420389124], [-0.9974077098645976, -0.07194399323188874, 0.0013864128204717052], [-0.051852443664557046, 0.7052393552064521, -0.7070705593885253]]","[[-0.0015388181261266664, 0.42254323524883447, 0.9063414623552332], [-0.5806220839886237, -0.81348213444542, 0.033538224801432], [-0.0015994531475766278, 0.42254355799785226, -0.9063412069105896]]","[-0.051852443664557046, 0.7052393552064521, -0.7070705593885253]","[-0.0015994531475766278, 0.42254355799785226, -0.9063412069105896]",2.857949338094767,0.9836069088835737,0.0012187156716930126,-0.06258739053045509,0.8676874963576807,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,141,210,70,3,184.944857913623,113.22302842768426,3.3609577291140598,"[1.3582319154925733, 0.9959380933634979, 0.40412049926334537]","[40.98454790490746, 1.3384934637505834, 0.36194443609253046]",0.006622683634826897,54.65223103654882,"[[0.09884464985512215, 0.7042150954332689, 0.703072424831845], [-0.9949659655403766, 0.05822109767476912, 0.08156611552508342], [-0.01650644151004604, 0.7075955081467497, -0.7064248963897143]]","[[0.0032529875926670363, 0.34144340697498987, 0.9398967059762648], [-0.27915402418874014, 0.24065795293719666, 0.9296003337280544], [-0.000540651472205043, 0.34145475215098064, -0.939898058264564]]","[-0.01650644151004604, 0.7075955081467497, -0.7064248963897143]","[-0.000540651472205043, 0.34145475215098064, -0.939898058264564]",1.7911445511749213,0.9950117694098158,0.06904637037806434,0.04961062799873324,0.8364597406639855,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,151,220,70,3,145.37395841421224,124.09336100888912,2.8764731685143166,"[1.348002072564262, 0.9814663459913187, 0.46863015699899546]","[42.170193271961445, 1.005247979789841, 0.33930821761907226]",0.004651916447337426,72.93944795876095,"[[-0.20754466133957897, -0.6911089436424496, -0.6923103650580837], [0.9781878229892981, -0.1528380729286799, -0.14067375881416364], [0.008590489211759048, 0.7064056564615443, -0.7077550791158178]]","[[-0.007732594852597354, -0.2781114144141894, -0.9605176979886338], [0.1753389713000723, -0.29590095469777794, -0.9389882161946315], [0.0003130892458488866, 0.2780756960495709, -0.9605591128304759]]","[0.008590489211759048, 0.7064056564615443, -0.7077550791158178]","[0.0003130892458488866, 0.2780756960495709, -0.9605591128304759]",1.0068769769192107,0.9829251824288444,0.11795760718403894,0.12720476218872817,0.78032960299755,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,161,230,70,3,110.65950073261672,140.15539779692568,2.4697729987271675,"[1.3343179556033218, 0.963179852261197, 0.5402593502686204]","[43.073308167818205, 0.7028948713072133, 0.3055487933902383]",0.0036036883030082026,84.78779730621527,"[[-0.29226126932753016, -0.6735000046454991, -0.6789558853074136], [0.9558867636228177, -0.2275464216990241, -0.1857501577460041], [0.029391250088358998, 0.7032925207298044, -0.7102927457772331]]","[[-0.012862338592182483, -0.22003569232115933, -0.9754070198387379], [0.1501413279165375, -0.26532041896965103, -0.9523983709190329], [0.0012366450131294886, 0.2196695450131632, -0.9755735552498443]]","[0.029391250088358998, 0.7032925207298044, -0.7102927457772331]","[0.0012366450131294886, 0.2196695450131632, -0.9755735552498443]",0.4873978413793888,0.9653915508875716,0.15469843858870086,0.18247515935553546,0.7075423011594282,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,171,240,70,3,90.37473252234835,169.07995050691358,2.1102817276828727,"[1.306760832206146, 0.9533749698621885, 0.6192352495232913]","[43.720897901795205, 0.48687608876234467, 0.25707855155226134]",0.0019849461233341636,129.51412057494036,"[[-0.33780310912925626, -0.6644142687716417, -0.6666653875185456], [0.9411518454518066, -0.24676312818399404, -0.23095705741870864], [0.011057272053569558, 0.7054513718333069, -0.7086720671179575]]","[[-0.0166349785929399, -0.1662234738491456, -0.9859477847374752], [0.13234985994970952, -0.1762945370540969, -0.9753992776172095], [0.0005123223374593735, 0.16605699656070724, -0.9861160233050976]]","[0.011057272053569558, 0.7054513718333069, -0.7086720671179575]","[0.0005123223374593735, 0.16605699656070724, -0.9861160233050976]",0.23388548603592726,0.9600007751201064,0.17516232863479192,0.18398614365547714,0.6164787108351155,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,181,250,70,3,107.35977739760642,270.8237513683501,1.8793576800256844,"[1.2680561985994934, 0.9678713350247893, 0.6747285054232802]","[44.106718592505246, 0.3631986954747866, 0.1628424025632817]",0.0019457659613544465,83.69064203894655,"[[-0.31775118374200806, -0.6800713913535624, -0.6607095336779867], [0.9431865153055428, -0.15532741303051129, -0.2937219639506656], [-0.09712560206423287, 0.7165028244352416, -0.6907896351277872]]","[[-0.012539328603829518, -0.1010693232927944, -0.9948003604378627], [0.08375360095915452, -0.0519435658880018, -0.9951317502166301], [-0.0036659164018546042, 0.10184611931379732, -0.9947934102303123]]","[-0.09712560206423287, 0.7165028244352416, -0.6907896351277872]","[-0.0036659164018546042, 0.10184611931379732, -0.9947934102303123]",0.1318777495936233,0.9679099898815118,0.17854922916303287,0.10860424428243702,0.5399141255808694,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,191,260,70,3,184.73185656045118,609.893701740388,1.7183038678117073,"[1.2484010225248525, 0.9558491497657553, 0.7265309971714811]","[44.291357590270614, 0.27847607983472267, 0.07262085362943556]",0.0010070626918887323,72.11155195634956,"[[-0.39929355183970316, -0.6720096129036266, -0.6236727824944363], [0.8932515610925247, -0.1318882922714556, -0.4297756705160109], [-0.20655824375948287, 0.7287033405487017, -0.65293578046249]]","[[-0.009105296567832486, -0.04456341131670793, -0.998965062425223], [0.02957434879938875, -0.012698393935061034, -0.9994819201389098], [-0.004498967585433201, 0.046155369948925024, -0.9989241418223624]]","[-0.20655824375948287, 0.7287033405487017, -0.65293578046249]","[-0.004498967585433201, 0.046155369948925024, -0.9989241418223624]",0.07754760690682748,0.9465736845757171,0.23110457989466787,0.10855530805875406,0.45383131060301424,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,201,270,70,3,221.51482024022872,963.4807924551511,1.4449130749642498,"[1.1667870701073528, 0.9932419617046628, 0.8075136769983354]","[44.37878434171441, 0.21118613312783552, 0.04602779877897458]",0.0009122884311646908,50.45312119130163,"[[-0.6143221094411738, -0.7001805219889262, -0.3638070676595789], [-0.48978892846880623, -0.023111611686605922, 0.8715346573456653], [0.6186397589883188, -0.7135916829900433, 0.32874269355578445]]","[[-0.017767197152533838, -0.0455924574149293, -0.9988021097956344], [-0.0059201275223514736, -0.0006289447992595457, 0.9999822781022465], [0.019794123680298755, -0.05140536315089809, 0.9984816880178891]]","[0.6186397589883188, -0.7135916829900433, 0.32874269355578445]","[0.019794123680298755, -0.05140536315089809, 0.9984816880178891]",0.04452273783779446,0.9031018631601782,0.3088875612487181,0.015761329437624243,0.17394721959130513,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,211,280,70,3,311.6296302773895,1802.0287371062423,1.7179620700165046,"[1.2824395670345006, 0.8933661743860117, 0.7464888715629094]","[44.41856464728657, 0.15790036323921064, 0.024572857294581706]",0.0008150035657432707,30.150613233417744,"[[-0.5782080065393682, -0.6351508607160365, 0.512112180391609], [0.5734618492068114, 0.1301018839041499, 0.8088355873160475], [0.5803593789007587, -0.7613520105288151, -0.28900883617228135]]","[[-0.008483492807988565, -0.016402535934719246, 0.9998294790436453], [0.005328032866834541, 0.0021275974528459185, 0.9999835425620006], [0.015080049225821925, -0.03482048075119966, -0.9992798037765008]]","[0.5803593789007587, -0.7613520105288151, -0.28900883617228135]","[0.015080049225821925, -0.03482048075119966, -0.9992798037765008]",0.024746558986871503,0.8198321672138847,0.41731897021077613,-0.2102703493180059,-0.3283531001520701,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,221,290,70,3,506.0660306249839,3737.6922143478932,3.5697103336172074,"[1.4962692846420427, 0.7651702998632047, 0.4191570589218831]","[44.43760060505114, 0.12151629415605622, 0.011849580816639468]",0.0008253514642931706,14.357011926776462,"[[-0.5020069815516814, -0.6178993386178399, 0.6051358507054477], [0.8618328368492466, -0.298875914444854, 0.40977719445221966], [0.07234052668974514, -0.7272369593883333, -0.6825637355572459]]","[[-0.006021400841959265, -0.010789789340463691, 0.9999236586749454], [0.015264604991245202, -0.007706566040412106, 0.9998537896484295], [0.0007692803184371544, -0.011258650838815875, -0.9999363234671902]]","[0.07234052668974514, -0.7272369593883333, -0.6825637355572459]","[0.0007692803184371544, -0.011258650838815875, -0.9999363234671902]",0.014647836050187213,0.7087347895804169,0.5344066665721495,-0.4820201155760701,-0.8216192702819329,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,231,300,70,3,527.8473374924106,5054.8034624951715,5.228632887551282,"[1.5702711097016187, 0.6663749780251622, 0.3003215455114924]","[44.446652977094146, 0.09061657848092777, 0.008752726457987994]",0.0005816753912524804,15.047441562107979,"[[-0.5246629988048249, -0.6048558083086698, 0.5990644279544513], [0.8503628340275896, -0.3391725554135891, 0.4022996745695699], [0.04014708195740089, -0.7204938783983397, -0.6922981893669984]]","[[-0.007741298574339898, -0.010795872171415116, 0.9999117568267919], [0.0186812694076337, -0.0090135384095253, 0.9997848600067213], [0.0005126005611098571, -0.011128275919172237, -0.9999379474326051]]","[0.04014708195740089, -0.7204938783983397, -0.6922981893669984]","[0.0005126005611098571, -0.011128275919172237, -0.9999379474326051]",0.008120656029584413,0.5688456456079177,0.6518117035321462,-0.6255978333517584,-0.9090620540245534,0.8333333333333334,375.0,15.0
