condition,seed,update_index,step,time,window_start,window_end,solver_success,solver_status,iterations,solve_time_s,lambda_hat,m_hat,current_state_error,full_window_state_rmse,alpha_prediction_error,arrival_prior_error_shifted_previous,warm_start_to_final_rms,process_residual_rms,process_residual_max,state_bound_hits,parameter_bound_hit,current_is_final_window_state,fallback_applied,failed_solution_handling_ok,arrival_shift_consistent,deque_alignment_ok,control_measurement_alignment_ok,measurement_cost,process_cost,arrival_cost,parameter_prior_cost,total_cost,abnormal
mass_mismatch,101,25,250,2.5,180,250,False,The maximum number of function evaluations is exceeded.,45,2.291839790996164,0.8331923516510904,1.2002030479736836,0.7344701490271098,nan,4.051967774302712,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,101,26,260,2.6,190,260,False,The maximum number of function evaluations is exceeded.,45,2.307115083007375,0.8331923516510904,1.2002030479736836,1.2930028498012667,nan,6.8716048773767024,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,101,27,270,2.7,200,270,False,The maximum number of function evaluations is exceeded.,45,2.2527088339993497,0.8331923516510904,1.2002030479736836,2.215929367484093,nan,11.069130482792012,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,101,28,280,2.8000000000000003,210,280,False,The maximum number of function evaluations is exceeded.,45,2.3154077919898555,0.8331923516510904,1.2002030479736836,3.646538388836544,nan,16.637918070234534,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,101,29,290,2.9,220,290,False,The maximum number of function evaluations is exceeded.,45,2.340898874987033,0.8331923516510904,1.2002030479736836,5.748968270871399,nan,23.982537498222943,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,101,30,300,3.0,230,300,False,The maximum number of function evaluations is exceeded.,45,2.2675739159894874,0.8331923516510904,1.2002030479736836,8.496566819500968,nan,25.539980902605468,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,101,31,310,3.1,240,310,False,The maximum number of function evaluations is exceeded.,45,2.222448999993503,0.8331923516510904,1.2002030479736836,9.489020273420051,nan,-8.374769995358314,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,101,32,320,3.2,250,320,False,The maximum number of function evaluations is exceeded.,45,2.2783720409934176,0.8331923516510904,1.2002030479736836,8.43790260430105,nan,-17.190293400884915,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,101,33,330,3.3000000000000003,260,330,False,The maximum number of function evaluations is exceeded.,45,2.255988000004436,0.8331923516510904,1.2002030479736836,6.830235724013394,nan,-27.943887665944004,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,101,34,340,3.4,270,340,False,The maximum number of function evaluations is exceeded.,45,2.176683375000721,0.8331923516510904,1.2002030479736836,5.012051021858841,nan,-37.87954191086586,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,101,35,350,3.5,280,350,False,The maximum number of function evaluations is exceeded.,45,2.2571310409985017,0.8331923516510904,1.2002030479736836,4.961274774626046,nan,-35.80086627301142,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,101,36,360,3.6,290,360,True,`ftol` termination condition is satisfied.,23,2.5294434999959776,1.0139353664356319,0.9862561590245935,0.012459959000981374,0.008481105734583298,-0.04503378789312773,nan,0.014532455765674178,7.652495820991576e-06,2.09238849815524e-05,0.0,False,True,False,True,True,True,True,0.0017289486351364865,9.289882836317382e-06,0.08016924437155654,1.6334018696702484e-05,0.08192381690822605,True
mass_mismatch,101,37,370,3.7,300,370,True,`xtol` termination condition is satisfied.,17,0.9856553330027964,1.0257195381255855,0.9749253697822841,0.012584992577414902,0.005749608287335478,0.05157504181723602,0.0,0.011847360997475938,5.477598962607156e-06,1.5127916775242722e-05,0.0,False,True,False,True,True,True,True,0.0010666405482829655,4.283601779426701e-06,1.1545069551287023e-06,6.943335120915197e-08,0.00107214809036873,True
mass_mismatch,101,38,380,3.8000000000000003,310,380,True,`xtol` termination condition is satisfied.,32,1.72613758299849,1.029600429295695,0.9712505662842978,0.01222691090736127,0.004940995593287,0.04973729835660648,0.0,0.011267255136446304,4.698333481380097e-06,1.2992342295688186e-05,0.0,False,True,False,True,True,True,True,0.0007730768965645373,3.1384152504641033e-06,4.99309888548925e-07,7.530658137117293e-09,0.0007767221523616874,True
mass_mismatch,101,39,390,3.9,320,390,True,`xtol` termination condition is satisfied.,17,0.9906543750112178,1.0324651599723684,0.9685556847523675,0.011543920265200146,0.004247441634606241,0.04738803952089917,0.0,0.010788313322292537,4.039234718043334e-06,1.0671662835561035e-05,0.0,False,True,False,True,True,True,True,0.0005659787807259308,2.311414799500644e-06,3.8167678534941004e-07,4.10334092493672e-09,0.0005686759756517058,True
mass_mismatch,101,40,400,4.0,330,400,True,`xtol` termination condition is satisfied.,17,0.9840961660083849,1.034590462562769,0.9665660337936176,0.0106113012341987,0.0035849513902579616,0.040458368713846594,0.0,0.010394517558518706,3.5220513694079935e-06,8.846156470398991e-06,0.0,False,True,False,True,True,True,True,0.0004177288313643682,1.756548529024142e-06,2.6882092589133527e-07,2.2584555503818955e-09,0.00041975645927483406,True
mass_mismatch,101,41,410,4.1,340,410,True,`xtol` termination condition is satisfied.,17,0.9844857909920393,1.0360032586889905,0.9652479291092667,0.009630942471559304,0.003146342386240663,0.037324990221995064,0.0,0.01007104847083516,3.172496444146505e-06,8.077380067493534e-06,0.0,False,True,False,True,True,True,True,0.00032952953596746806,1.4264925500910333e-06,1.652375777263003e-07,9.979964471330412e-10,0.0003311222640917326,True
mass_mismatch,101,42,420,4.2,350,420,True,`xtol` termination condition is satisfied.,42,2.2541420000052312,1.0369316493116745,0.9643837186991158,0.008705121367447537,0.0028469027426674173,0.034369375349345074,0.0,0.00975991979700442,2.9173306612950887e-06,7.575595837885224e-06,0.0,False,True,False,True,True,True,True,0.0002722608099761525,1.206805601596984e-06,1.0460820344605963e-07,4.30954574143808e-10,0.0002735726547357697,True
mass_mismatch,101,43,430,4.3,360,430,True,`xtol` termination condition is satisfied.,18,1.0337982500059297,1.0375501221573318,0.9638088595862189,0.007712813178451871,0.002682092501269153,0.02792452638322191,0.0,0.009456462204311877,2.69992175588433e-06,6.941840061502891e-06,0.0,False,True,False,True,True,True,True,0.00023619177417103215,1.0313045720293457e-06,6.370828169016394e-08,1.9125433040772104e-10,0.00023728697827908208,True
mass_mismatch,101,44,440,4.4,370,440,False,The maximum number of function evaluations is exceeded.,45,2.3750672499882057,1.0375501221573318,0.9638088595862189,0.011712482861113108,nan,0.05151674352262565,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,101,45,450,4.5,380,450,False,The maximum number of function evaluations is exceeded.,45,2.3296119590086164,1.0375501221573318,0.9638088595862189,0.018956014833301383,nan,0.09216053624503795,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,101,46,460,4.6000000000000005,390,460,True,`xtol` termination condition is satisfied.,24,1.3270471249998081,1.0392324498743926,0.9622486288999786,0.005452364752784511,0.0019480182888211542,0.018620399617459617,nan,0.008679896905770614,1.9566919123184646e-06,5.057266118015796e-06,0.0,False,True,False,True,True,True,True,0.00012266486984015935,5.408444253777392e-07,1.5246026781385559e-07,1.415113273795473e-09,0.00012335958964662474,True
mass_mismatch,101,47,470,4.7,400,470,True,`xtol` termination condition is satisfied.,33,1.7761819169973023,1.0396393104718524,0.9618720549785083,0.004802013430703196,0.00174565472992713,0.01659985195285674,0.0,0.008458580502116907,1.7480390503105513e-06,4.527214185234482e-06,0.0,False,True,False,True,True,True,True,9.758019585211138e-05,4.3154194752232756e-07,4.233994361999325e-08,8.276777288270045e-11,9.805416051102658e-05,True
mass_mismatch,101,48,480,4.8,410,480,True,`xtol` termination condition is satisfied.,19,1.074464707999141,1.0398804790348442,0.961648978090387,0.004149621801838659,0.0015479126180884286,0.014332891816066801,0.0,0.00824790911518404,1.5514619218709234e-06,4.035995796881908e-06,0.0,False,True,False,True,True,True,True,7.696032848837919e-05,3.397467705623248e-07,3.3987260129208486e-08,2.908113788774624e-11,7.733409160020861e-05,True
mass_mismatch,101,49,490,4.9,420,490,True,`xtol` termination condition is satisfied.,18,1.0300961250031833,1.0401707258065327,0.9613806418409008,0.0035701844109897562,0.0013731294593260965,0.010389416887982006,0.0,0.008047046120355304,1.3714384818774743e-06,3.5866499717394917e-06,0.0,False,True,False,True,True,True,True,6.008165119607948e-05,2.653759402230346e-07,2.731547342286906e-08,4.2121594237809846e-11,6.037438473131962e-05,True
mass_mismatch,101,50,500,5.0,430,500,True,`xtol` termination condition is satisfied.,21,1.180312791999313,1.0403722044346564,0.9611944607299511,0.0030327984355232682,0.001214146311815696,0.008616241490415951,0.0,0.007858804162840101,1.2052314395469725e-06,3.1707153386028447e-06,0.0,False,True,False,True,True,True,True,4.630887769598451e-05,2.0492937123353754e-07,2.2168747742264597e-08,2.0296818795303468e-11,4.653599611177911e-05,True
mass_mismatch,101,51,510,5.1000000000000005,440,510,True,`xtol` termination condition is satisfied.,18,1.0406042499962496,1.0405175285034907,0.9610602153317259,0.002488292215226942,0.001059713367331412,0.006622761293902449,0.0,0.007680742172148818,1.0476295772830055e-06,2.781194773633297e-06,0.0,False,True,False,True,True,True,True,3.508363515555005e-05,1.5476071491549252e-07,1.760480674655323e-08,1.0559542491274381e-11,3.5256011236754585e-05,True
mass_mismatch,101,52,520,5.2,450,520,True,`xtol` termination condition is satisfied.,18,1.0520754159952048,1.0406382794372526,0.9609486982746506,0.0019830777017416645,0.0009193168942582643,0.0030988839577812677,0.0,0.0075090335117920124,9.009386342180065e-07,2.4195463862296956e-06,0.0,False,True,False,True,True,True,True,2.601095872338326e-05,1.1442274588285566e-07,1.4022225580669516e-08,7.290394002192558e-12,2.613941098524079e-05,True
mass_mismatch,101,53,530,5.3,460,530,True,`xtol` termination condition is satisfied.,18,1.0360457500064513,1.0407445017149841,0.9608506202551697,0.0015074842952957305,0.0007896606018263159,0.0014063691241823252,0.0,0.007345313951878064,7.627497505337706e-07,2.080537395699779e-06,0.0,False,True,False,True,True,True,True,1.8754310611023525e-05,8.200625828920081e-08,1.1043328861855764e-08,5.641586143233282e-12,1.8847365839760725e-05,True
mass_mismatch,101,54,540,5.4,470,540,True,`xtol` termination condition is satisfied.,33,1.7934612499957439,1.0408243337039083,0.9607769223086574,0.0010575567690483038,0.0006695416825555507,-0.00027884058961943556,0.0,0.007188594097298743,6.34543799314819e-07,1.7685698791873247e-06,0.0,False,True,False,True,True,True,True,1.3025039226928163e-05,5.675485816994391e-08,8.63932654061448e-09,3.1865732277919616e-12,1.3090436598211948e-05,True
mass_mismatch,101,55,550,5.5,480,550,True,`xtol` termination condition is satisfied.,28,1.549757207991206,1.0408944600440106,0.9607121935856191,0.0006173135705033246,0.0005594263910350234,-0.0034361037653361445,0.0,0.007038384797081191,5.130901444535888e-07,1.4737833281871365e-06,0.0,False,True,False,True,True,True,True,8.610674058278099e-06,3.7129048140080486e-08,6.630819994255486e-09,2.458851788078343e-12,8.654436385264223e-06,True
mass_mismatch,101,56,560,5.6000000000000005,490,560,True,`xtol` termination condition is satisfied.,20,1.1561906249989988,1.0409567329069636,0.9606547211692572,0.0002061992055216269,0.00046088309221508375,-0.004997843272644235,0.0,0.006894647588974824,3.9982304416985866e-07,1.1989566037736224e-06,0.0,False,True,False,True,True,True,True,5.331706213773615e-06,2.2591648379187837e-08,4.997490889294732e-09,1.9389547301756863e-12,5.3592972919968274e-06,True
mass_mismatch,102,1,10,0.1,0,10,True,Both `ftol` and `xtol` termination conditions are satisfied.,28,0.2508179580036085,0.8348400971896163,1.197834176109142,0.003432370181412065,0.0009188269010317733,-0.018074523373989848,nan,0.06646888323909414,1.380047767689905e-07,3.562753145835984e-07,0.0,False,True,False,True,True,True,True,6.291002527667244e-06,5.269342024753649e-09,3.134165682015466e-08,0.00024754156630878843,0.00025386917983530056,True
mass_mismatch,102,2,20,0.2,0,20,True,`xtol` termination condition is satisfied.,28,0.5086741660052212,0.833275275114988,1.2000836096594907,0.004374715734343461,0.0022358360448739754,0.002174916090091905,0.0,0.06400879573266338,3.2194527693161793e-07,8.590028247670856e-07,0.0,False,True,False,True,True,True,True,0.00010247140587812027,2.3243848129772364e-07,2.2535852393391327e-07,1.2243340626219602e-09,0.00010293042721741453,True
mass_mismatch,102,3,30,0.3,0,30,False,The maximum number of function evaluations is exceeded.,45,1.1288840420020279,0.833275275114988,1.2000836096594907,0.004468135210633477,nan,-0.001182058038473599,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,102,4,40,0.4,0,40,True,Both `ftol` and `xtol` termination conditions are satisfied.,21,0.6923237919982057,0.8331923516510904,1.2002030479736836,0.0023926502862838513,0.0020405224774393527,-0.02601501366895631,nan,0.051846543353306705,4.762140378892458e-07,1.2003894269696502e-06,0.0,False,True,False,True,True,True,True,0.0005923614122353281,5.609276974983709e-07,3.439635185556906e-09,3.4381504323882452e-12,0.0005929257830061625,True
mass_mismatch,102,5,50,0.5,0,50,False,The maximum number of function evaluations is exceeded.,45,1.6927017089910805,0.8331923516510904,1.2002030479736836,0.0026966178032391303,nan,-0.02683187433151213,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,102,6,60,0.6,0,60,False,The maximum number of function evaluations is exceeded.,45,1.990371124993544,0.8331923516510904,1.2002030479736836,0.005872163597369231,nan,-0.0644644270285597,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,102,7,70,0.7000000000000001,0,70,False,The maximum number of function evaluations is exceeded.,45,2.284511250007199,0.8331923516510904,1.2002030479736836,0.0062431340783120105,nan,0.0076523107977539695,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,102,8,80,0.8,10,80,False,The maximum number of function evaluations is exceeded.,45,2.2900254580017645,0.8331923516510904,1.2002030479736836,0.00588737487073039,nan,0.013616579225583791,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,102,9,90,0.9,20,90,False,The maximum number of function evaluations is exceeded.,45,2.2829881670040777,0.8331923516510904,1.2002030479736836,0.005506407903261403,nan,-0.007590682947100635,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,102,10,100,1.0,30,100,False,The maximum number of function evaluations is exceeded.,45,2.268103833004716,0.8331923516510904,1.2002030479736836,0.004135437833910683,nan,0.0857065471022267,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,102,11,110,1.1,40,110,False,The maximum number of function evaluations is exceeded.,45,2.2523710840032436,0.8331923516510904,1.2002030479736836,0.0018672898469078777,nan,-0.005563124846097445,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,102,12,120,1.2,50,120,False,The maximum number of function evaluations is exceeded.,45,2.2774698330031242,0.8331923516510904,1.2002030479736836,0.012631776525825655,nan,6.972800730142836e-05,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,102,13,130,1.3,60,130,False,The maximum number of function evaluations is exceeded.,45,2.2842471670010127,0.8331923516510904,1.2002030479736836,0.008314376781760394,nan,0.05812521838468587,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,102,14,140,1.4000000000000001,70,140,False,The maximum number of function evaluations is exceeded.,45,2.2631580419983948,0.8331923516510904,1.2002030479736836,0.008030138892828265,nan,-0.016813526658121525,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,102,15,150,1.5,80,150,False,The maximum number of function evaluations is exceeded.,45,2.2643321250070585,0.8331923516510904,1.2002030479736836,0.005518100371508887,nan,0.04730336383258482,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
